"ID","ObservationTime","ObservationDate","ScreenTemperature","SiteName"
"4035027","3","2015-01-16T00:00:00","1.00","CASTLEDERG (3904)"
"4035162","4","2015-01-16T00:00:00","0.80","CASTLEDERG (3904)"
"4035297","5","2015-01-16T00:00:00","0.60","CASTLEDERG (3904)"
"4035430","6","2015-01-16T00:00:00","0.70","CASTLEDERG (3904)"
"4035566","7","2015-01-16T00:00:00","0.40","CASTLEDERG (3904)"
"4035701","8","2015-01-16T00:00:00","0.80","CASTLEDERG (3904)"
"4035836","9","2015-01-16T00:00:00","0.80","CASTLEDERG (3904)"
"4035969","10","2015-01-16T00:00:00","0.70","CASTLEDERG (3904)"
"4036105","11","2015-01-16T00:00:00","1.30","CASTLEDERG (3904)"
"4036240","12","2015-01-16T00:00:00","2.40","CASTLEDERG (3904)"
"4036376","13","2015-01-16T00:00:00","2.10","CASTLEDERG (3904)"
"4036511","14","2015-01-16T00:00:00","3.50","CASTLEDERG (3904)"
"4036647","15","2015-01-16T00:00:00","1.20","CASTLEDERG (3904)"
"4036782","16","2015-01-16T00:00:00","2.10","CASTLEDERG (3904)"
"4036916","17","2015-01-16T00:00:00","1.40","CASTLEDERG (3904)"
"4037051","18","2015-01-16T00:00:00","1.70","CASTLEDERG (3904)"
"4037187","19","2015-01-16T00:00:00","2.10","CASTLEDERG (3904)"
"4037322","20","2015-01-16T00:00:00","2.20","CASTLEDERG (3904)"
"4037457","21","2015-01-16T00:00:00","1.50","CASTLEDERG (3904)"
"4037593","22","2015-01-16T00:00:00","1.30","CASTLEDERG (3904)"
"4037729","23","2015-01-16T00:00:00","1.50","CASTLEDERG (3904)"
"4037865","0","2015-01-17T00:00:00","1.30","CASTLEDERG (3904)"
"4038001","1","2015-01-17T00:00:00","1.50","CASTLEDERG (3904)"
"4038136","2","2015-01-17T00:00:00","1.30","CASTLEDERG (3904)"
"4038271","3","2015-01-17T00:00:00","0.70","CASTLEDERG (3904)"
"4038407","4","2015-01-17T00:00:00","0.90","CASTLEDERG (3904)"
"4038543","5","2015-01-17T00:00:00","1.30","CASTLEDERG (3904)"
"4038678","6","2015-01-17T00:00:00","1.10","CASTLEDERG (3904)"
"4038814","7","2015-01-17T00:00:00","0.90","CASTLEDERG (3904)"
"4038950","8","2015-01-17T00:00:00","0.50","CASTLEDERG (3904)"
"4039086","9","2015-01-17T00:00:00","0.70","CASTLEDERG (3904)"
"4039220","10","2015-01-17T00:00:00","0.70","CASTLEDERG (3904)"
"4039356","11","2015-01-17T00:00:00","1.50","CASTLEDERG (3904)"
"4039492","12","2015-01-17T00:00:00","1.70","CASTLEDERG (3904)"
"4039628","13","2015-01-17T00:00:00","2.10","CASTLEDERG (3904)"
"4039761","14","2015-01-17T00:00:00","2.60","CASTLEDERG (3904)"
"4039898","15","2015-01-17T00:00:00","2.50","CASTLEDERG (3904)"
"4040033","16","2015-01-17T00:00:00","0.50","CASTLEDERG (3904)"
"4040169","17","2015-01-17T00:00:00","0.40","CASTLEDERG (3904)"
"4040305","18","2015-01-17T00:00:00","0.40","CASTLEDERG (3904)"
"4040440","19","2015-01-17T00:00:00","-0.40","CASTLEDERG (3904)"
"4040573","20","2015-01-17T00:00:00","-0.20","CASTLEDERG (3904)"
"4040699","21","2015-01-17T00:00:00","-1.50","CASTLEDERG (3904)"
"4040834","22","2015-01-17T00:00:00","-2.00","CASTLEDERG (3904)"
"4040970","23","2015-01-17T00:00:00","-1.10","CASTLEDERG (3904)"
"4041106","0","2015-01-18T00:00:00","-1.60","CASTLEDERG (3904)"
"4041242","1","2015-01-18T00:00:00","-1.90","CASTLEDERG (3904)"
"4041378","2","2015-01-18T00:00:00","-0.30","CASTLEDERG (3904)"
"4041514","3","2015-01-18T00:00:00","0.50","CASTLEDERG (3904)"
"4041649","4","2015-01-18T00:00:00","0.70","CASTLEDERG (3904)"
"4041785","5","2015-01-18T00:00:00","0.70","CASTLEDERG (3904)"
"4041921","6","2015-01-18T00:00:00","1.40","CASTLEDERG (3904)"
"4042057","7","2015-01-18T00:00:00","3.00","CASTLEDERG (3904)"
"4042193","8","2015-01-18T00:00:00","3.40","CASTLEDERG (3904)"
"4042329","9","2015-01-18T00:00:00","3.60","CASTLEDERG (3904)"
"4042464","10","2015-01-18T00:00:00","3.50","CASTLEDERG (3904)"
"4042599","11","2015-01-18T00:00:00","3.80","CASTLEDERG (3904)"
"4042734","12","2015-01-18T00:00:00","4.20","CASTLEDERG (3904)"
"4042870","13","2015-01-18T00:00:00","4.30","CASTLEDERG (3904)"
"4043005","14","2015-01-18T00:00:00","5.00","CASTLEDERG (3904)"
"4043141","15","2015-01-18T00:00:00","4.80","CASTLEDERG (3904)"
"4043277","16","2015-01-18T00:00:00","4.60","CASTLEDERG (3904)"
"4043412","17","2015-01-18T00:00:00","3.60","CASTLEDERG (3904)"
"4043549","18","2015-01-18T00:00:00","3.00","CASTLEDERG (3904)"
"4043685","19","2015-01-18T00:00:00","1.90","CASTLEDERG (3904)"
"4043819","20","2015-01-18T00:00:00","0.90","CASTLEDERG (3904)"
"4043952","21","2015-01-18T00:00:00","1.60","CASTLEDERG (3904)"
"4044086","22","2015-01-18T00:00:00","0.10","CASTLEDERG (3904)"
"4044220","23","2015-01-18T00:00:00","-0.30","CASTLEDERG (3904)"
"4044354","0","2015-01-19T00:00:00","-1.00","CASTLEDERG (3904)"
"4044487","1","2015-01-19T00:00:00","-1.20","CASTLEDERG (3904)"
"4044620","2","2015-01-19T00:00:00","-2.60","CASTLEDERG (3904)"
"4044752","3","2015-01-19T00:00:00","-2.10","CASTLEDERG (3904)"
"4044883","4","2015-01-19T00:00:00","-1.80","CASTLEDERG (3904)"
"4045017","5","2015-01-19T00:00:00","-3.80","CASTLEDERG (3904)"
"4045151","6","2015-01-19T00:00:00","-4.40","CASTLEDERG (3904)"
"4045285","7","2015-01-19T00:00:00","-4.60","CASTLEDERG (3904)"
"4045419","8","2015-01-19T00:00:00","-4.60","CASTLEDERG (3904)"
"4045553","9","2015-01-19T00:00:00","-4.40","CASTLEDERG (3904)"
"4045687","10","2015-01-19T00:00:00","-3.70","CASTLEDERG (3904)"
"4045821","11","2015-01-19T00:00:00","-2.60","CASTLEDERG (3904)"
"4045956","12","2015-01-19T00:00:00","-1.70","CASTLEDERG (3904)"
"4046091","13","2015-01-19T00:00:00","0.00","CASTLEDERG (3904)"
"4046227","14","2015-01-19T00:00:00","0.10","CASTLEDERG (3904)"
"4046364","15","2015-01-19T00:00:00","0.60","CASTLEDERG (3904)"
"4046499","16","2015-01-19T00:00:00","0.50","CASTLEDERG (3904)"
"4046634","17","2015-01-19T00:00:00","0.60","CASTLEDERG (3904)"
"4046770","18","2015-01-19T00:00:00","0.20","CASTLEDERG (3904)"
"4046905","19","2015-01-19T00:00:00","0.20","CASTLEDERG (3904)"
"4047040","20","2015-01-19T00:00:00","0.10","CASTLEDERG (3904)"
"4047175","21","2015-01-19T00:00:00","-0.10","CASTLEDERG (3904)"
"4047310","22","2015-01-19T00:00:00","0.00","CASTLEDERG (3904)"
"4047445","23","2015-01-19T00:00:00","0.10","CASTLEDERG (3904)"
"4047580","0","2015-01-20T00:00:00","0.00","CASTLEDERG (3904)"
"4047715","1","2015-01-20T00:00:00","-0.30","CASTLEDERG (3904)"
"4047850","2","2015-01-20T00:00:00","-0.40","CASTLEDERG (3904)"
"4047985","3","2015-01-20T00:00:00","-0.20","CASTLEDERG (3904)"
"4048120","4","2015-01-20T00:00:00","0.00","CASTLEDERG (3904)"
"4048255","5","2015-01-20T00:00:00","0.00","CASTLEDERG (3904)"
"4048390","6","2015-01-20T00:00:00","-0.10","CASTLEDERG (3904)"
"4048525","7","2015-01-20T00:00:00","-0.10","CASTLEDERG (3904)"
"4048658","8","2015-01-20T00:00:00","0.30","CASTLEDERG (3904)"
"4048793","9","2015-01-20T00:00:00","0.00","CASTLEDERG (3904)"
"4048928","10","2015-01-20T00:00:00","0.70","CASTLEDERG (3904)"
"4049062","11","2015-01-20T00:00:00","1.10","CASTLEDERG (3904)"
"4049196","12","2015-01-20T00:00:00","1.60","CASTLEDERG (3904)"
"4049330","13","2015-01-20T00:00:00","2.00","CASTLEDERG (3904)"
"4049463","14","2015-01-20T00:00:00","2.10","CASTLEDERG (3904)"
"4049598","15","2015-01-20T00:00:00","2.10","CASTLEDERG (3904)"
"4049735","16","2015-01-20T00:00:00","2.00","CASTLEDERG (3904)"
"4049870","17","2015-01-20T00:00:00","1.60","CASTLEDERG (3904)"
"4050005","18","2015-01-20T00:00:00","1.90","CASTLEDERG (3904)"
"4050140","19","2015-01-20T00:00:00","2.00","CASTLEDERG (3904)"
"4050276","20","2015-01-20T00:00:00","1.90","CASTLEDERG (3904)"
"4050411","21","2015-01-20T00:00:00","1.90","CASTLEDERG (3904)"
"4050547","22","2015-01-20T00:00:00","1.70","CASTLEDERG (3904)"
"4050683","23","2015-01-20T00:00:00","1.70","CASTLEDERG (3904)"
"4050817","0","2015-01-21T00:00:00","1.40","CASTLEDERG (3904)"
"4050952","1","2015-01-21T00:00:00","1.50","CASTLEDERG (3904)"
"4051086","2","2015-01-21T00:00:00","1.10","CASTLEDERG (3904)"
"4051221","3","2015-01-21T00:00:00","-0.30","CASTLEDERG (3904)"
"4051355","4","2015-01-21T00:00:00","-1.40","CASTLEDERG (3904)"
"4051489","5","2015-01-21T00:00:00","-1.30","CASTLEDERG (3904)"
"4051625","6","2015-01-21T00:00:00","-2.10","CASTLEDERG (3904)"
"4051761","7","2015-01-21T00:00:00","-2.20","CASTLEDERG (3904)"
"4051894","8","2015-01-21T00:00:00","-2.40","CASTLEDERG (3904)"
"4052030","9","2015-01-21T00:00:00","-1.70","CASTLEDERG (3904)"
"4052161","10","2015-01-21T00:00:00","-1.20","CASTLEDERG (3904)"
"4052296","11","2015-01-21T00:00:00","-1.00","CASTLEDERG (3904)"
"4052430","12","2015-01-21T00:00:00","-0.70","CASTLEDERG (3904)"
"4052565","13","2015-01-21T00:00:00","-0.20","CASTLEDERG (3904)"
"4052698","14","2015-01-21T00:00:00","-0.10","CASTLEDERG (3904)"
"4052834","15","2015-01-21T00:00:00","0.40","CASTLEDERG (3904)"
"4052970","16","2015-01-21T00:00:00","0.10","CASTLEDERG (3904)"
"4053106","17","2015-01-21T00:00:00","-0.70","CASTLEDERG (3904)"
"4053241","18","2015-01-21T00:00:00","-1.20","CASTLEDERG (3904)"
"4053377","19","2015-01-21T00:00:00","-2.10","CASTLEDERG (3904)"
"4053513","20","2015-01-21T00:00:00","-2.30","CASTLEDERG (3904)"
"4053650","21","2015-01-21T00:00:00","-1.70","CASTLEDERG (3904)"
"4053786","22","2015-01-21T00:00:00","-2.30","CASTLEDERG (3904)"
"4053921","23","2015-01-21T00:00:00","-2.00","CASTLEDERG (3904)"
"4054057","0","2015-01-22T00:00:00","-1.60","CASTLEDERG (3904)"
"4054193","1","2015-01-22T00:00:00","-1.90","CASTLEDERG (3904)"
"4054329","2","2015-01-22T00:00:00","-1.80","CASTLEDERG (3904)"
"4054464","3","2015-01-22T00:00:00","-0.90","CASTLEDERG (3904)"
"4054598","4","2015-01-22T00:00:00","-0.70","CASTLEDERG (3904)"
"4054734","5","2015-01-22T00:00:00","-0.50","CASTLEDERG (3904)"
"4054866","6","2015-01-22T00:00:00","-0.60","CASTLEDERG (3904)"
"4055001","7","2015-01-22T00:00:00","0.20","CASTLEDERG (3904)"
"4055136","8","2015-01-22T00:00:00","0.30","CASTLEDERG (3904)"
"4055270","9","2015-01-22T00:00:00","0.60","CASTLEDERG (3904)"
"4055405","10","2015-01-22T00:00:00","1.00","CASTLEDERG (3904)"
"4055538","11","2015-01-22T00:00:00","1.40","CASTLEDERG (3904)"
"4055670","12","2015-01-22T00:00:00","2.10","CASTLEDERG (3904)"
"4055802","13","2015-01-22T00:00:00","3.80","CASTLEDERG (3904)"
"4055936","14","2015-01-22T00:00:00","4.10","CASTLEDERG (3904)"
"4056069","15","2015-01-22T00:00:00","4.10","CASTLEDERG (3904)"
"4056202","16","2015-01-22T00:00:00","3.30","CASTLEDERG (3904)"
"4056338","17","2015-01-22T00:00:00","1.40","CASTLEDERG (3904)"
"4056475","18","2015-01-22T00:00:00","0.60","CASTLEDERG (3904)"
"4056611","19","2015-01-22T00:00:00","0.20","CASTLEDERG (3904)"
"4056747","20","2015-01-22T00:00:00","-0.30","CASTLEDERG (3904)"
"4056882","21","2015-01-22T00:00:00","-0.10","CASTLEDERG (3904)"
"4057018","22","2015-01-22T00:00:00","1.30","CASTLEDERG (3904)"
"4057151","23","2015-01-22T00:00:00","1.50","CASTLEDERG (3904)"
"4057286","0","2015-01-23T00:00:00","1.70","CASTLEDERG (3904)"
"4057422","1","2015-01-23T00:00:00","1.60","CASTLEDERG (3904)"
"4057558","2","2015-01-23T00:00:00","2.60","CASTLEDERG (3904)"
"4057694","3","2015-01-23T00:00:00","2.70","CASTLEDERG (3904)"
"4057830","4","2015-01-23T00:00:00","3.70","CASTLEDERG (3904)"
"4057967","5","2015-01-23T00:00:00","3.90","CASTLEDERG (3904)"
"4058102","6","2015-01-23T00:00:00","4.50","CASTLEDERG (3904)"
"4058237","7","2015-01-23T00:00:00","6.10","CASTLEDERG (3904)"
"4058371","8","2015-01-23T00:00:00","6.20","CASTLEDERG (3904)"
"4058507","9","2015-01-23T00:00:00","6.60","CASTLEDERG (3904)"
"4058642","10","2015-01-23T00:00:00","6.80","CASTLEDERG (3904)"
"4058778","11","2015-01-23T00:00:00","8.00","CASTLEDERG (3904)"
"4058916","12","2015-01-23T00:00:00","8.30","CASTLEDERG (3904)"
"4059053","13","2015-01-23T00:00:00","9.30","CASTLEDERG (3904)"
"4059188","14","2015-01-23T00:00:00","8.30","CASTLEDERG (3904)"
"4059323","15","2015-01-23T00:00:00","6.90","CASTLEDERG (3904)"
"4059459","16","2015-01-23T00:00:00","6.70","CASTLEDERG (3904)"
"4059593","17","2015-01-23T00:00:00","5.40","CASTLEDERG (3904)"
"4059728","18","2015-01-23T00:00:00","4.40","CASTLEDERG (3904)"
"4059863","19","2015-01-23T00:00:00","4.10","CASTLEDERG (3904)"
"4060000","20","2015-01-23T00:00:00","3.80","CASTLEDERG (3904)"
"4060135","21","2015-01-23T00:00:00","3.80","CASTLEDERG (3904)"
"4060271","22","2015-01-23T00:00:00","3.10","CASTLEDERG (3904)"
"4060408","23","2015-01-23T00:00:00","1.50","CASTLEDERG (3904)"
"4060546","0","2015-01-24T00:00:00","2.20","CASTLEDERG (3904)"
"4060682","1","2015-01-24T00:00:00","2.20","CASTLEDERG (3904)"
"4060819","2","2015-01-24T00:00:00","2.20","CASTLEDERG (3904)"
"4060955","3","2015-01-24T00:00:00","2.00","CASTLEDERG (3904)"
"4061089","4","2015-01-24T00:00:00","2.10","CASTLEDERG (3904)"
"4061218","5","2015-01-24T00:00:00","2.60","CASTLEDERG (3904)"
"4061355","6","2015-01-24T00:00:00","3.10","CASTLEDERG (3904)"
"4061490","7","2015-01-24T00:00:00","3.30","CASTLEDERG (3904)"
"4061627","8","2015-01-24T00:00:00","1.60","CASTLEDERG (3904)"
"4061763","9","2015-01-24T00:00:00","1.80","CASTLEDERG (3904)"
"4061899","10","2015-01-24T00:00:00","2.30","CASTLEDERG (3904)"
"4062037","11","2015-01-24T00:00:00","4.10","CASTLEDERG (3904)"
"4062174","12","2015-01-24T00:00:00","5.10","CASTLEDERG (3904)"
"4062310","13","2015-01-24T00:00:00","6.50","CASTLEDERG (3904)"
"4062447","14","2015-01-24T00:00:00","6.50","CASTLEDERG (3904)"
"4062582","15","2015-01-24T00:00:00","6.90","CASTLEDERG (3904)"
"4062718","16","2015-01-24T00:00:00","6.10","CASTLEDERG (3904)"
"4062855","17","2015-01-24T00:00:00","5.40","CASTLEDERG (3904)"
"4062992","18","2015-01-24T00:00:00","4.70","CASTLEDERG (3904)"
"4063128","19","2015-01-24T00:00:00","5.00","CASTLEDERG (3904)"
"4063264","20","2015-01-24T00:00:00","5.20","CASTLEDERG (3904)"
"4063399","21","2015-01-24T00:00:00","5.30","CASTLEDERG (3904)"
"4063533","22","2015-01-24T00:00:00","5.20","CASTLEDERG (3904)"
"4063670","23","2015-01-24T00:00:00","5.60","CASTLEDERG (3904)"
"4063805","0","2015-01-25T00:00:00","5.40","CASTLEDERG (3904)"
"4063941","1","2015-01-25T00:00:00","5.50","CASTLEDERG (3904)"
"4064078","2","2015-01-25T00:00:00","5.80","CASTLEDERG (3904)"
"4064215","3","2015-01-25T00:00:00","5.50","CASTLEDERG (3904)"
"4064351","4","2015-01-25T00:00:00","5.50","CASTLEDERG (3904)"
"4064487","5","2015-01-25T00:00:00","6.70","CASTLEDERG (3904)"
"4064624","6","2015-01-25T00:00:00","6.40","CASTLEDERG (3904)"
"4064760","7","2015-01-25T00:00:00","6.40","CASTLEDERG (3904)"
"4064897","8","2015-01-25T00:00:00","7.10","CASTLEDERG (3904)"
"4065034","9","2015-01-25T00:00:00","8.10","CASTLEDERG (3904)"
"4065170","10","2015-01-25T00:00:00","9.10","CASTLEDERG (3904)"
"4065303","11","2015-01-25T00:00:00","9.70","CASTLEDERG (3904)"
"4065439","12","2015-01-25T00:00:00","10.00","CASTLEDERG (3904)"
"4065573","13","2015-01-25T00:00:00","10.70","CASTLEDERG (3904)"
"4065710","14","2015-01-25T00:00:00","10.50","CASTLEDERG (3904)"
"4065843","15","2015-01-25T00:00:00","10.20","CASTLEDERG (3904)"
"4065980","16","2015-01-25T00:00:00","9.90","CASTLEDERG (3904)"
"4066116","17","2015-01-25T00:00:00","9.90","CASTLEDERG (3904)"
"4066253","18","2015-01-25T00:00:00","9.90","CASTLEDERG (3904)"
"4066391","19","2015-01-25T00:00:00","8.90","CASTLEDERG (3904)"
"4066527","20","2015-01-25T00:00:00","7.90","CASTLEDERG (3904)"
"4066663","21","2015-01-25T00:00:00","8.00","CASTLEDERG (3904)"
"4066799","22","2015-01-25T00:00:00","7.70","CASTLEDERG (3904)"
"4066936","23","2015-01-25T00:00:00","6.60","CASTLEDERG (3904)"
"4067070","0","2015-01-26T00:00:00","6.30","CASTLEDERG (3904)"
"4067208","1","2015-01-26T00:00:00","5.10","CASTLEDERG (3904)"
"4067344","2","2015-01-26T00:00:00","5.20","CASTLEDERG (3904)"
"4067480","3","2015-01-26T00:00:00","4.70","CASTLEDERG (3904)"
"4067617","4","2015-01-26T00:00:00","5.10","CASTLEDERG (3904)"
"4067754","5","2015-01-26T00:00:00","4.70","CASTLEDERG (3904)"
"4067891","6","2015-01-26T00:00:00","4.50","CASTLEDERG (3904)"
"4068027","7","2015-01-26T00:00:00","4.60","CASTLEDERG (3904)"
"4068164","8","2015-01-26T00:00:00","5.10","CASTLEDERG (3904)"
"4068302","9","2015-01-26T00:00:00","5.40","CASTLEDERG (3904)"
"4068437","10","2015-01-26T00:00:00","5.10","CASTLEDERG (3904)"
"4068574","11","2015-01-26T00:00:00","6.20","CASTLEDERG (3904)"
"4068710","12","2015-01-26T00:00:00","6.30","CASTLEDERG (3904)"
"4068845","13","2015-01-26T00:00:00","7.10","CASTLEDERG (3904)"
"4068980","14","2015-01-26T00:00:00","8.00","CASTLEDERG (3904)"
"4069116","15","2015-01-26T00:00:00","7.70","CASTLEDERG (3904)"
"4069253","16","2015-01-26T00:00:00","7.10","CASTLEDERG (3904)"
"4069388","17","2015-01-26T00:00:00","5.50","CASTLEDERG (3904)"
"4069524","18","2015-01-26T00:00:00","5.00","CASTLEDERG (3904)"
"4069661","19","2015-01-26T00:00:00","5.20","CASTLEDERG (3904)"
"4069798","20","2015-01-26T00:00:00","4.70","CASTLEDERG (3904)"
"4069933","21","2015-01-26T00:00:00","5.00","CASTLEDERG (3904)"
"4070070","22","2015-01-26T00:00:00","5.10","CASTLEDERG (3904)"
"4070206","23","2015-01-26T00:00:00","5.50","CASTLEDERG (3904)"
"4070341","0","2015-01-27T00:00:00","5.60","CASTLEDERG (3904)"
"4070478","1","2015-01-27T00:00:00","6.10","CASTLEDERG (3904)"
"4070613","2","2015-01-27T00:00:00","6.50","CASTLEDERG (3904)"
"4070749","3","2015-01-27T00:00:00","6.50","CASTLEDERG (3904)"
"4070886","4","2015-01-27T00:00:00","6.20","CASTLEDERG (3904)"
"4071022","5","2015-01-27T00:00:00","6.40","CASTLEDERG (3904)"
"4071160","6","2015-01-27T00:00:00","6.20","CASTLEDERG (3904)"
"4071297","7","2015-01-27T00:00:00","6.20","CASTLEDERG (3904)"
"4071433","8","2015-01-27T00:00:00","6.30","CASTLEDERG (3904)"
"4071570","9","2015-01-27T00:00:00","6.50","CASTLEDERG (3904)"
"4071707","10","2015-01-27T00:00:00","6.60","CASTLEDERG (3904)"
"4071844","11","2015-01-27T00:00:00","6.90","CASTLEDERG (3904)"
"4071981","12","2015-01-27T00:00:00","7.60","CASTLEDERG (3904)"
"4072114","13","2015-01-27T00:00:00","7.50","CASTLEDERG (3904)"
"4072227","14","2015-01-27T00:00:00","6.90","CASTLEDERG (3904)"
"4072341","15","2015-01-27T00:00:00","7.10","CASTLEDERG (3904)"
"4072459","16","2015-01-27T00:00:00","6.80","CASTLEDERG (3904)"
"4072596","17","2015-01-27T00:00:00","6.30","CASTLEDERG (3904)"
"4072732","18","2015-01-27T00:00:00","6.60","CASTLEDERG (3904)"
"4072868","19","2015-01-27T00:00:00","7.00","CASTLEDERG (3904)"
"4073004","20","2015-01-27T00:00:00","7.20","CASTLEDERG (3904)"
"4073142","21","2015-01-27T00:00:00","7.70","CASTLEDERG (3904)"
"4073276","22","2015-01-27T00:00:00","7.90","CASTLEDERG (3904)"
"4073412","23","2015-01-27T00:00:00","8.30","CASTLEDERG (3904)"
"4073549","0","2015-01-28T00:00:00","8.20","CASTLEDERG (3904)"
"4073685","1","2015-01-28T00:00:00","8.30","CASTLEDERG (3904)"
"4073821","2","2015-01-28T00:00:00","9.30","CASTLEDERG (3904)"
"4073955","3","2015-01-28T00:00:00","8.60","CASTLEDERG (3904)"
"4074092","4","2015-01-28T00:00:00","7.40","CASTLEDERG (3904)"
"4074228","5","2015-01-28T00:00:00","5.30","CASTLEDERG (3904)"
"4074365","6","2015-01-28T00:00:00","4.50","CASTLEDERG (3904)"
"4074500","7","2015-01-28T00:00:00","2.70","CASTLEDERG (3904)"
"4074635","8","2015-01-28T00:00:00","2.20","CASTLEDERG (3904)"
"4074772","9","2015-01-28T00:00:00","2.80","CASTLEDERG (3904)"
"4074905","10","2015-01-28T00:00:00","1.50","CASTLEDERG (3904)"
"4075027","11","2015-01-28T00:00:00","2.70","CASTLEDERG (3904)"
"4075122","12","2015-01-28T00:00:00","2.30","CASTLEDERG (3904)"
"4075239","13","2015-01-28T00:00:00","1.60","CASTLEDERG (3904)"
"4075372","14","2015-01-28T00:00:00","2.60","CASTLEDERG (3904)"
"4075509","15","2015-01-28T00:00:00","2.30","CASTLEDERG (3904)"
"4075641","16","2015-01-28T00:00:00","1.80","CASTLEDERG (3904)"
"4075771","17","2015-01-28T00:00:00","1.40","CASTLEDERG (3904)"
"4075906","18","2015-01-28T00:00:00","2.20","CASTLEDERG (3904)"
"4076043","19","2015-01-28T00:00:00","1.90","CASTLEDERG (3904)"
"4076179","20","2015-01-28T00:00:00","2.90","CASTLEDERG (3904)"
"4076317","21","2015-01-28T00:00:00","2.30","CASTLEDERG (3904)"
"4076453","22","2015-01-28T00:00:00","1.70","CASTLEDERG (3904)"
"4076590","23","2015-01-28T00:00:00","2.70","CASTLEDERG (3904)"
"4076727","0","2015-01-29T00:00:00","1.70","CASTLEDERG (3904)"
"4076863","1","2015-01-29T00:00:00","2.20","CASTLEDERG (3904)"
"4076998","2","2015-01-29T00:00:00","1.30","CASTLEDERG (3904)"
"4077134","3","2015-01-29T00:00:00","0.80","CASTLEDERG (3904)"
"4077268","4","2015-01-29T00:00:00","1.40","CASTLEDERG (3904)"
"4077404","5","2015-01-29T00:00:00","1.00","CASTLEDERG (3904)"
"4077541","6","2015-01-29T00:00:00","1.20","CASTLEDERG (3904)"
"4077678","7","2015-01-29T00:00:00","0.70","CASTLEDERG (3904)"
"4077814","8","2015-01-29T00:00:00","0.50","CASTLEDERG (3904)"
"4077949","9","2015-01-29T00:00:00","1.10","CASTLEDERG (3904)"
"4078085","10","2015-01-29T00:00:00","1.00","CASTLEDERG (3904)"
"4078222","11","2015-01-29T00:00:00","2.00","CASTLEDERG (3904)"
"4078358","12","2015-01-29T00:00:00","1.50","CASTLEDERG (3904)"
"4078494","13","2015-01-29T00:00:00","3.40","CASTLEDERG (3904)"
"4078631","14","2015-01-29T00:00:00","3.90","CASTLEDERG (3904)"
"4078768","15","2015-01-29T00:00:00","2.10","CASTLEDERG (3904)"
"4078906","16","2015-01-29T00:00:00","1.80","CASTLEDERG (3904)"
"4079045","17","2015-01-29T00:00:00","3.60","CASTLEDERG (3904)"
"4079182","18","2015-01-29T00:00:00","4.70","CASTLEDERG (3904)"
"4079320","19","2015-01-29T00:00:00","4.00","CASTLEDERG (3904)"
"4079457","20","2015-01-29T00:00:00","4.10","CASTLEDERG (3904)"
"4079594","21","2015-01-29T00:00:00","3.80","CASTLEDERG (3904)"
"4079731","22","2015-01-29T00:00:00","4.50","CASTLEDERG (3904)"
